,APPLICATION_STATUS,QUEUE_ID,CURRENT_STAGE,MARITAL_STATUS,GENDER,AGE,EDUCATION,RESIDENCE_TYPE,EMPLOY_CONSTITUTION,PAN_STATUS,CIBIL_SCORE,APPLICATION_SCORE,RESIDENTIAL_ADDRESS_SCORE,OFFICE_ADDRESS_SCORE,APPLIED_AMOUNT,LOAN_TENOR,PRIMARY_ASSET_CTG,PRIMARY_ASSET_MAKE,PRIMARY_ASSET_MODELNO,VOTER_ID,DRIVING_LICENSE,AADHAAR,PAN,BANK_PASSBOOK,APPLIED_AMOUNT_TRANS
2501,Declined,Straight  Through Process,PD_DE,Married,Male,39,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,641,90,52.98,52.44,34500,10,AIR CONDITIONER,LG,JS-Q12VPXD,T,F,F,F,F,186
2502,Approved,Straight  Through Process,APRV,Single,Male,25,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,-10,13,0.0,0.0,35000,15,LED_TV,SAMSUNG,UA32K5300ARLXL,F,T,T,F,F,187
2503,Approved,Straight  Through Process,PD_DE,Married,Male,43,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,775,39,74.15,0.0,35000,12,AC,IFB,ELENA SX,F,F,T,F,F,187
2504,Declined,Under.Writer,DCLN,Single,Female,29,OTHERS,OWNED,SELF-EMPLOYED,Pan Not Submitted,820,103,57.48,52.07,30000,12,REF,SAMSUNG,RT28M3954U3/HL,F,F,F,F,F,173
2505,Approved,Straight  Through Process,PD_DE,Married,Male,41,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,771,49,61.95,64.15,42000,12,AIR CONDITIONER,SAMSUNG,AR24MV3HETSNNA,F,F,T,T,F,205
2506,Approved,Straight  Through Process,APRV,Married,Male,31,UNDER GRADUATE,OWNED,SELF-EMPLOYED,ERROR,781,91,81.4,81.4,60000,10,LED_TV,LG,43LF540A,F,F,F,T,F,245
2507,Declined,Straight  Through Process,PD_DE,Married,Female,26,GRADUATE,RENTED,SALARIED,ERROR,707,79,68.85,0.0,22900,18,LED_TV,SAMSUNG,UA32FH4003RLXL,F,F,T,T,F,151
2508,Declined,Straight  Through Process,DCLN,Married,Male,51,DOCTORATE,OWNED,SALARIED,Pan Not Submitted,606,82,71.32,58.54,35000,10,LED_TV,LG,22LN4105,F,F,T,F,F,187
2509,Approved,Straight  Through Process,LOS_DISB,Married,Male,29,UNDER GRADUATE,OWNED,PRIVATE LIMITED COMPANY,ERROR,798,81,46.4,0.0,20000,12,TELEVISION,ONIDA,LEO24HI,F,F,T,T,F,141
2510,Approved,Straight  Through Process,INV_GNR,Married,Male,25,UNDER GRADUATE,OWNED,SALARIED,ERROR,802,75,63.37,0.0,22800,10,AIR CONDITIONER,LLOYD,LC24IHC CASSETTE 2 TON,F,F,F,T,F,151
2511,Declined,Under.Writer,DCLN,Married,Male,50,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,-10,13,79.67,76.34,16000,12,TELEVISION,SONY,KLV-29P423D,F,F,F,T,F,126
2512,Approved,Under.Writer,INV_GNR,Married,Male,27,GRADUATE,RENTED,SALARIED,Pan Not Submitted,774,74,77.59,0.0,14000,10,REF,SAMSUNG,RR19H1835PX/TL,F,F,T,F,F,118
2513,Approved,Straight  Through Process,PD_DE,Married,Male,48,OTHERS,OWNED,SELF-EMPLOYED,ERROR,780,80,80.53,0.0,60000,18,LED_TV,SAMSUNG,UA48J5300ARLXL,F,F,F,T,F,245
2514,Approved,Straight  Through Process,PD_DE,Single,Male,31,GRADUATE,RENTED,SALARIED,ERROR,784,66,84.25,77.3,60000,12,TELEVISION,SONY,KDL-43W800D IN5,T,F,F,T,F,245
2515,Approved,Under.Writer,INV_GNR,Married,Male,32,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,787,84,76.0,0.0,100000,12,AIR CONDITIONER,CARRIER,18K SUPERIA INVRT SPLIT AC 5I-CO,F,F,F,T,F,316
2516,Approved,Straight  Through Process,INV_GNR,Married,Male,40,OTHERS,OWNED,SALARIED,Pan Not Submitted,817,75,70.53,0.0,17500,10,AC,PANASONIC,NA-F65B5HRB,F,F,T,F,F,132
2517,Declined,Straight  Through Process,PD_DE,Married,Female,46,GRADUATE,RENTED,SELF-EMPLOYED,ERROR,542,80,0.0,0.0,26000,12,MICROWAVE,LG,MC3286BRUM,F,F,T,T,F,161
2518,Declined,Straight  Through Process,PD_DE,Married,Female,45,UNDER GRADUATE,OWNED,SALARIED,ERROR,648,88,72.19,54.93,49900,10,HDTV,SANSUI,UHDSNA50,F,F,F,T,F,223
2519,Declined,Straight  Through Process,DCLN,Single,Male,27,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,719,108,50.96,48.63,55000,18,LED_TV,SAMSUNG,UA48J5300ARLXL,F,F,T,F,T,235
2520,Declined,Straight  Through Process,DCLN,Married,Male,46,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,586,74,0.0,0.0,47000,10,AIR CONDITIONER,SAMSUNG,AR12JC3HATPNNA,T,F,F,T,F,217
2521,Declined,Straight  Through Process,PD_DE,Single,Male,37,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,608,72,78.74,73.64,28500,14,LED_TV,PANASONIC,TH-32C470DX,T,F,T,F,F,169
2522,Approved,Straight  Through Process,INV_GNR,Married,Male,50,UNDER GRADUATE,RENTED,SALARIED,Pan Not Submitted,802,108,84.51,68.59,12000,12,Washing_machine,LG,P7255R3FA,F,F,T,F,F,110
2523,Approved,Straight  Through Process,LOS_DISB,Married,Male,47,GRADUATE,OWNED,SALARIED,Pan Not Submitted,768,65,90.59,0.0,30000,10,REF,LG,GL-Q282SPZL,F,T,F,F,F,173
2524,Approved,Straight  Through Process,PD_DE,Married,Male,33,OTHERS,OWNED,SELF-EMPLOYED,ERROR,815,120,0.0,0.0,25000,10,AIR CONDITIONER,LLOYD,LS13A3LP 3 STAR 1 TON,F,F,T,T,F,158
2525,Declined,Under.Writer,DCLN,Married,Male,41,UNDER GRADUATE,RENTED,SELF-EMPLOYED,ERROR,-10,13,92.86,81.11,30000,10,LED_TV,SONYNEW,KLV-32R302D IN5,F,F,T,T,F,173
2526,Approved,Straight  Through Process,INV_GNR,Married,Male,45,GRADUATE,OWNED,SALARIED,ERROR,776,67,82.43,0.0,35000,10,AC,BLUESTAR,3HW18FBU1,F,T,F,T,F,187
2527,Approved,Straight  Through Process,APRV,Married,Male,47,GRADUATE,OWNED,SALARIED,ERROR,797,115,63.33,50.0,40000,18,AC,VOLTAS,123 CYe,F,T,T,T,F,200
2528,Declined,Straight  Through Process,DCLN,Married,Male,27,OTHERS,OWNED,SALARIED,ERROR,698,55,85.62,64.9,15500,10,REF,KELVINATOR,KW205LST,F,F,F,T,F,124
2529,Approved,Straight  Through Process,APRV,Single,Male,24,GRADUATE,OWNED,SALARIED,Pan Not Submitted,-10,13,0.0,0.0,30000,10,AC,WHIRLPOOL,SW ULTRA PEARL WINE 6.2KG,F,F,T,F,F,173
2530,Approved,Straight  Through Process,PD_DE,Married,Female,28,GRADUATE,RENTED,SALARIED,ERROR,-10,13,56.82,67.92,25000,12,AC,IFB,TL-SDR 6.5KG AQUA,F,F,F,T,F,158
2531,Declined,Straight  Through Process,PD_DE,Married,Male,33,GRADUATE,OWNED,SALARIED,ERROR,635,77,61.64,0.0,30000,12,REF,LG,GL-U372HPBL,F,F,T,T,F,173
2532,Declined,Under.Writer,DCLN,Married,Female,49,UNDER GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,-10,33,71.3,57.84,20000,18,REF,HAIER,HRB-3404BS-R,F,F,T,F,F,141
2533,Approved,Straight  Through Process,PD_DE,Married,Male,29,GRADUATE,RENTED,SALARIED,Pan Not Submitted,770,38,0.0,0.0,50000,12,LED_TV,SONYNEW,KDL-42W900B IN5,F,T,F,F,T,224
2534,Declined,Straight  Through Process,DCLN,Married,Male,28,GRADUATE,OWNED,SALARIED,ERROR,683,28,0.0,0.0,35000,10,LED_TV,PANASONIC,TH-32C200DX,F,F,T,T,F,187
2535,Declined,Straight  Through Process,DCLN,Married,Male,32,GRADUATE,OWNED,SALARIED,Pan Not Submitted,741,62,79.59,77.78,30000,18,LED_TV,LG,32LN4900,F,T,T,F,F,173
2536,Approved,Under.Writer,PD_DE,Single,Male,23,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,787,74,73.23,74.13,65000,10,LED_TV,SAMSUNG,UA40JU6000KLXL,F,F,T,F,F,255
2537,Declined,Under.Writer,DCLN,Married,Male,36,GRADUATE,RENTED,SALARIED,Pan Not Submitted,778,55,88.72,71.76,12500,10,REF,WHIRLPOOL,200 GENIUS CLS PLUS 4S WINE FIESTA,F,F,T,F,F,112
2538,Approved,Under.Writer,APRV,Married,Female,25,UNDER GRADUATE,OWNED,SELF-EMPLOYED,ERROR,-10,13,85.0,72.06,30000,12,LED_TV,PHILIPS,32PFL5439,F,F,T,T,F,173
2539,Approved,Straight  Through Process,APRV,Married,Male,41,GRADUATE,OWNED,SALARIED,Pan Not Submitted,813,104,73.19,88.78,65000,10,LED_TV,SAMSUNG,UA49K5100ARMXL,F,F,T,F,F,255
2540,Approved,Straight  Through Process,LOS_BDE,Single,Male,25,POST-GRADUATE,RENTED,SALARIED,ERROR,793,84,0.0,0.0,35000,15,REF,SAMSUNG,RT28M3954U3/NL,F,F,T,T,F,187
2541,Approved,Straight  Through Process,PD_DE,Married,Male,43,GRADUATE,OWNED,SALARIED,ERROR,819,95,65.87,0.0,36000,12,AC,IFB,SENATOR AQUA SX,F,F,T,T,F,190
2542,Declined,Straight  Through Process,PD_DE,Single,Male,24,GRADUATE,OWNED,SALARIED,ERROR,0,-22,66.17,0.0,45000,12,AIR CONDITIONER,DAIKIN,DTF35RRV161/RFD35RRV161,F,F,T,T,F,212
2543,Declined,Under.Writer,DCLN,Married,Male,24,GRADUATE,OWNED,SALARIED,ERROR,779,42,65.82,61.9,50000,12,HDTV,VIDEOCON,VJU40HH11XAF,F,F,F,T,F,224
2544,Approved,Straight  Through Process,INV_GNR,Single,Male,21,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,765,36,83.57,68.38,30000,18,LED_TV,SAMSUNG,UA49K5300ARLXL,F,T,F,T,F,173
2545,Declined,Straight  Through Process,PD_DE,Married,Male,24,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,0,-2,75.16,77.78,35000,18,LED_TV,PANASONIC,TH-32C200DX,T,F,F,F,F,187
2546,Approved,Straight  Through Process,PD_DE,Married,Male,34,GRADUATE,OWNED,SALARIED,Pan Not Submitted,833,134,71.17,71.59,40000,10,AIR CONDITIONER,HITACHI,RAU021AWXA,F,F,T,F,F,200
2547,Declined,Straight  Through Process,DCLN,Married,Female,36,POST-GRADUATE,RENTED,SALARIED,Pan Not Submitted,740,40,0.0,0.0,32000,12,AIR CONDITIONER,ONIDA,S182FLT-N 2STAR,F,F,T,F,F,179
2548,Approved,Straight  Through Process,SRNV,Married,Male,51,GRADUATE,RENTED,SELF-EMPLOYED,ERROR,781,83,80.11,80.11,50000,12,AIR CONDITIONER,LG,JS-Q24NPXA,T,F,T,T,F,224
2549,Approved,Straight  Through Process,PD_DE,Single,Male,29,GRADUATE,OWNED,SALARIED,ERROR,-10,13,0.0,0.0,30000,18,HOME THEATRE,PHX,PANEL-LED-VANILLA,F,F,T,T,F,173
2550,Declined,Straight  Through Process,DCLN,Married,Male,53,GRADUATE,OWNED,SALARIED,ERROR,682,45,0.0,0.0,40000,10,AIR CONDITIONER,WHIRLPOOL,1.5T MAGICOOL PRM COPR 2S -WHITE-S,F,F,T,T,F,200
2551,Declined,Under.Writer,DCLN,Married,Female,23,GRADUATE,RENTED,SELF-EMPLOYED,ERROR,-10,13,85.71,55.88,30000,12,AC,LG,LSA24VTDH,F,F,T,T,F,173
2552,Approved,Straight  Through Process,LOS_DISB,Married,Male,28,GRADUATE,RENTED,SALARIED,ERROR,770,111,0.0,0.0,65000,10,AIR CONDITIONER,DAIKIN,FTKS50FVMA-RKS50FVMA,T,F,F,T,F,255
2553,Approved,Straight  Through Process,APRV,Married,Male,38,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,796,28,71.88,68.24,50000,10,AIR CONDITIONER,HITACHI,RSD318EAEA,F,F,F,T,F,224
2554,Declined,Straight  Through Process,PD_DE,Married,Male,44,GRADUATE,OWNED,SALARIED,Pan Not Submitted,727,77,88.49,0.0,44000,12,AIR CONDITIONER,DAIKIN,FTQ50RRV1625/RQ50RRV1625,F,T,F,F,F,210
2555,Approved,Straight  Through Process,LOS_DISB,Married,Female,28,GRADUATE,OWNED,SALARIED,Pan Not Submitted,-10,13,87.94,80.91,11200,10,REF,PANASONIC,NR-A195RMP,F,F,T,F,F,106
2556,Approved,Straight  Through Process,INV_GNR,Married,Male,30,GRADUATE,OWNED,SALARIED,ERROR,-10,13,70.0,59.29,25000,8,MICROWAVE,IFB,25DGSC1,F,T,F,T,F,158
2557,Approved,Straight  Through Process,PD_DE,Single,Male,26,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,776,65,70.23,64.91,40000,12,AIR CONDITIONER,SAMSUNG,AR12JC3HATPNNA,F,F,T,F,F,200
2558,Approved,Straight  Through Process,INV_GNR,Married,Female,54,GRADUATE,OWNED,SALARIED,ERROR,796,74,89.36,86.15,50000,18,TELEVISION,SONY,KDL-40EX650,F,F,F,T,T,224
2559,Approved,Straight  Through Process,PD_DE,Married,Male,33,GRADUATE,RENTED,SALARIED,ERROR,862,107,0.0,0.0,42000,14,AC,LG,JSNQ18NPXA,F,F,T,T,F,205
2560,Declined,Straight  Through Process,DCLN,Married,Female,42,OTHERS,RENTED,SALARIED,ERROR,561,33,70.83,67.78,35000,12,AC,GODREJ,WT EON 651 PFH ROYAL GREY,F,F,F,T,T,187
2561,Declined,Straight  Through Process,DCLN,Married,Male,28,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,552,74,63.51,62.12,40000,15,REF,SAMSUNG,RT30K3723S8/HL,F,F,T,T,F,200
2562,Declined,Straight  Through Process,DCLN,Married,Male,36,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,585,97,0.0,71.3,35000,10,LED_TV,LG,32LN4900,F,F,T,F,F,187
2563,Approved,Straight  Through Process,INV_GNR,Married,Male,54,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,-10,13,83.08,77.48,25000,10,HDTV,SANSUI,SNS24FB29C,F,F,F,T,F,158
2564,Approved,Straight  Through Process,INV_GNR,Married,Male,32,OTHERS,OWNED,SELF-EMPLOYED,Pan Not Submitted,820,125,0.0,0.0,50000,18,AIR CONDITIONER,LG,JS-Q12VPXD,F,T,F,F,F,224
2565,Approved,Straight  Through Process,INV_GNR,Married,Female,40,UNDER GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,749,100,75.51,75.51,30000,15,REF,SAMSUNG,RT28M3044UT/NL,T,F,F,F,F,173
2566,Declined,Under.Writer,DCLN,Married,Female,33,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,-10,38,87.6,0.0,20000,12,REF,LG,GL-B201ASLN,F,F,T,F,F,141
2567,Approved,Straight  Through Process,APRV,Married,Male,28,GRADUATE,RENTED,SALARIED,ERROR,779,77,87.34,0.0,40000,12,AC,HAIER,HSU-13CNFR5CNA-NMWCNE,F,F,F,T,F,200
2568,Approved,Under.Writer,LOS_BDE,Married,Male,36,UNDER GRADUATE,RENTED,SALARIED,ERROR,784,76,71.09,60.36,12000,10,COOLER,SYMPHONY,SIESTA 70,F,F,T,T,F,110
2569,Approved,Under.Writer,SRNV,Married,Male,35,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,783,73,0.0,0.0,70000,18,HDTV,LG,43UH750T,F,F,T,T,F,265
2570,Approved,Straight  Through Process,INV_GNR,Married,Male,41,OTHERS,OWNED,SALARIED,ERROR,845,123,0.0,0.0,26500,10,REF,SAMSUNG,RT30K3723S8/HL,F,F,T,T,F,163
2571,Approved,Under.Writer,LOS_DISB,Married,Male,28,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,777,71,85.61,76.58,37000,12,AC,BLUESTAR,2HW12OC1,F,F,T,T,F,192
2572,Declined,Straight  Through Process,DCLN,Married,Male,37,POST-GRADUATE,OWNED,SALARIED,Pan Not Submitted,731,58,0.0,0.0,32000,12,AIR CONDITIONER,ONIDA,S182FLT-N 2STAR,F,F,T,F,F,179
2573,Approved,Straight  Through Process,INV_GNR,Married,Male,35,GRADUATE,OWNED,SALARIED,Pan Not Submitted,774,116,88.03,0.0,50000,10,TELEVISION,SKYWORTH,40E3000,F,F,T,F,F,224
2574,Approved,Straight  Through Process,INV_GNR,Married,Male,46,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,766,99,76.11,76.11,20000,12,LED_TV,HAIER,LE32M600,F,F,F,T,T,141
2575,Approved,Straight  Through Process,APRV,Married,Male,41,UNDER GRADUATE,RENTED,SALARIED,ERROR,782,22,100.0,77.14,25000,10,REF,SAMSUNG,RT30K3723S8/HL,F,F,F,T,F,158
2576,Declined,Straight  Through Process,DCLN,Married,Male,46,GRADUATE,OWNED,SALARIED,ERROR,667,74,0.0,0.0,25500,10,REF,LG,GL-Q282SPZL,F,F,F,T,F,160
2577,Approved,Under.Writer,APRV,Married,Female,30,GRADUATE,RENTED,SALARIED,ERROR,782,71,94.17,79.66,55000,10,AC,LG,WASHING MACHINE VANILLA,F,F,F,T,F,235
2578,Approved,Under.Writer,INV_GNR,Married,Male,29,OTHERS,OWNED,SELF-EMPLOYED,Pan Not Submitted,-10,34,70.99,68.64,25000,12,REF,SAMSUNG,RR19K182ZBZ/HL,T,F,T,F,F,158
2579,Approved,Straight  Through Process,INV_GNR,Married,Male,28,GRADUATE,RENTED,SALARIED,ERROR,-10,13,90.27,0.0,25000,12,REF,WHIRLPOOL,NEO FR278 ROY PLUS TWILIGHT REG 3S,F,F,T,T,F,158
2580,Approved,Straight  Through Process,SRNV,Married,Female,46,UNDER GRADUATE,OWNED,SELF-EMPLOYED,ERROR,818,130,58.9,62.42,30000,10,REF,SAMSUNG,RR2115CCASA/TL,T,F,T,T,F,173
2581,Approved,Under.Writer,PD_DE,Married,Male,37,UNDER GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,-10,48,86.27,86.27,35200,10,LED_TV,SAMSUNG,UA32K5300ARLXL,F,T,F,F,F,188
2582,Approved,Under.Writer,INV_GNR,Married,Male,56,OTHERS,OWNED,SELF-EMPLOYED,Pan Not Submitted,799,65,63.16,53.68,39000,12,REF,HAIER,HRB-3654PKG-R,F,F,T,F,F,197
2583,Declined,Straight  Through Process,PD_DE,Married,Male,48,GRADUATE,OWNED,SALARIED,Pan Not Submitted,631,77,73.47,70.97,40000,10,LED_TV,SONY,KLV-40W562D,F,F,T,F,F,200
2584,Approved,Under.Writer,SRNV,Married,Male,35,POST-GRADUATE,RENTED,SALARIED,ERROR,751,9,88.72,0.0,40000,10,LED_TV,LG,32LA6200,F,F,T,T,F,200
2585,Declined,Straight  Through Process,DCLN,Married,Male,47,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,632,58,67.16,0.0,60000,18,TELEVISION,SONY,KDL-43W800D IN5,F,F,T,T,F,245
2586,Approved,Straight  Through Process,APRV,Married,Female,32,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,-10,13,80.85,81.54,35000,12,AIR CONDITIONER,SAMSUNG,AR12JC3HATPNNA,F,F,T,T,F,187
2587,Declined,Straight  Through Process,DCLN,Married,Male,34,OTHERS,RENTED,SELF-EMPLOYED,Pan Not Submitted,548,67,80.86,80.86,29500,10,HDTV,VIDEOCON,VJU40FH17CKH,F,F,T,F,F,172
2588,Approved,Straight  Through Process,INV_GNR,Married,Male,33,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,762,14,83.87,58.26,40000,18,AIR CONDITIONER,LG,JS-Q12NRXA,F,F,T,F,F,200
2589,Declined,Under.Writer,PD_DE,Married,Male,23,GRADUATE,RENTED,SELF-EMPLOYED,ERROR,-10,13,63.03,44.92,20000,10,REF,GODREJ,RD EDGEPRO 190 PDS 3.2,F,F,F,T,F,141
2590,Approved,Straight  Through Process,PD_DE,Single,Male,29,GRADUATE,OWNED,SALARIED,ERROR,-10,13,67.78,0.0,26400,12,AIR CONDITIONER,DAIKIN,ATF35RRV161/RFA35RRV161,F,F,T,T,F,162
2591,Declined,Straight  Through Process,PD_DE,Single,Female,23,GRADUATE,OWNED,SALARIED,ERROR,0,-2,83.33,0.0,40000,18,AIR CONDITIONER,LG,JS-Q18AUXA,F,F,T,T,F,200
2592,Approved,Straight  Through Process,PD_DE,Married,Female,38,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,804,113,49.69,52.21,28000,12,REF,LG,GL-D241APDX4,F,F,F,T,F,167
2593,Declined,Straight  Through Process,DCLN,Married,Male,31,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,700,3,76.16,73.68,45000,10,AIR CONDITIONER,SAMSUNG,AR12KV5HBTRXNA,F,F,T,T,F,212
2594,Declined,Straight  Through Process,DCLN,Married,Male,32,GRADUATE,OWNED,SALARIED,Pan Not Submitted,0,28,85.47,0.0,50000,10,LED_TV,SONY,KLV-40W562D,F,T,T,F,F,224
2595,Approved,Straight  Through Process,INV_GNR,Married,Male,31,UNDER GRADUATE,RENTED,SELF-EMPLOYED,ERROR,778,65,69.34,69.34,16000,12,Washing_machine,LG,P9562R3SA,F,F,T,T,F,126
2596,Approved,Straight  Through Process,PD_DE,Married,Male,37,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,795,67,90.27,79.82,14000,12,AC,GODREJ,ACE 8.0 TRB DRY FLORA PUR,F,F,T,T,F,118
2597,Approved,Straight  Through Process,INV_GNR,Married,Male,42,GRADUATE,OWNED,SALARIED,Pan Not Submitted,789,49,81.38,67.33,26000,12,AIR CONDITIONER,LLOYD,LS13A3L 3 STAR 1.0 TON,F,T,F,F,F,161
2598,Declined,Straight  Through Process,PD_DE,Married,Male,41,UNDER GRADUATE,OWNED,SELF-EMPLOYED,ERROR,618,40,69.09,59.13,19000,10,HDTV,SANSUI,SJX32HB02CF,F,F,F,T,F,138
2599,Approved,Under.Writer,APRV,Married,Male,24,UNDER GRADUATE,OWNED,SELF-EMPLOYED,ERROR,-10,13,80.65,76.71,25000,12,TELEVISION,MICROMAX,32T7260HD,F,F,F,T,F,158
2600,Declined,Under.Writer,DCLN,Single,Male,23,GRADUATE,OWNED,PARTNERSHIP,ERROR,0,-2,68.35,78.2,50000,18,Washing_machine,LG,T7208TDDLP,F,F,T,T,F,224
2601,Approved,Straight  Through Process,PD_DE,Married,Male,34,UNDER GRADUATE,RENTED,SALARIED,ERROR,829,138,0.0,0.0,22000,12,LED_TV,PHILIPS,32PFL3931,F,F,T,T,F,148
2602,Approved,Straight  Through Process,SRNV,Single,Male,23,GRADUATE,OWNED,SALARIED,Pan Not Submitted,774,74,77.48,0.0,16000,12,REF,LG,GL-U372HPBL,F,F,T,F,F,126
2603,Approved,Straight  Through Process,APRV,Single,Male,25,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,781,60,79.63,74.42,40000,10,TELEVISION,SAMSUNG,UA55K6300AKMXL,F,T,F,F,F,200
2604,Approved,Straight  Through Process,LOS_DISB,Married,Male,43,GRADUATE,OWNED,SALARIED,Pan Not Submitted,812,145,80.17,46.83,35000,10,LED_TV,LG,32LH604T,F,T,T,F,F,187
2605,Approved,Straight  Through Process,INV_GNR,Single,Male,25,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,775,60,95.12,0.0,40000,10,AIR CONDITIONER,CARRIER,18K OCTRA SPLIT AC   3 STAR,T,F,T,F,F,200
2606,Approved,Straight  Through Process,PD_DE,Married,Female,34,GRADUATE,RENTED,SALARIED,ERROR,762,74,80.59,71.79,36000,12,REF,LG,GL-U372HPBL,F,F,F,T,F,190
2607,Declined,Under.Writer,DCLN,Married,Male,37,UNDER GRADUATE,OWNED,SALARIED,Pan Not Submitted,765,5,92.05,73.39,10000,10,COOLER,KENTSTAR,CL-TURBO COOLER,F,F,T,F,F,100
2608,Declined,Straight  Through Process,DCLN,Married,Female,39,GRADUATE,OWNED,SELF-EMPLOYED,ERROR,605,37,0.0,0.0,44900,10,AIR CONDITIONER,DAIKIN,FTF50RRV161/RF50RRV161,F,F,F,T,F,212
2609,Approved,Straight  Through Process,PD_DE,Married,Male,49,GRADUATE,RENTED,SALARIED,ERROR,804,119,0.0,0.0,35000,18,LED_TV,PANASONIC,TH-40C200DX,F,F,T,T,F,187
2610,Declined,Straight  Through Process,DCLN,Married,Male,25,OTHERS,RENTED,SELF-EMPLOYED,Pan Not Submitted,697,87,0.0,0.0,20000,10,REF,WHIRLPOOL,205 ICEMAGIC ROY 4S TWILIGHT FIESTA,T,F,F,F,F,141
2611,Declined,Straight  Through Process,PD_DE,Single,Male,33,GRADUATE,RENTED,SELF-EMPLOYED,ERROR,0,28,0.0,0.0,20000,12,LED_TV,VU,32K160M,T,F,T,T,F,141
2612,Declined,Straight  Through Process,PD_DE,Married,Male,28,OTHERS,OWNED,SELF-EMPLOYED,ERROR,727,67,65.12,60.48,20000,12,REF,GODREJ,RD EDGE PRO210 CT 5.2ASMINE WINE,F,F,T,T,F,141
2613,Approved,Straight  Through Process,INV_GNR,Married,Male,28,UNDER GRADUATE,OWNED,SELF-EMPLOYED,ERROR,787,92,75.0,56.69,25000,10,AIR CONDITIONER,HITACHI,RAW312KWD,F,F,T,T,F,158
2614,Approved,Straight  Through Process,PD_DE,Married,Female,40,GRADUATE,OWNED,SALARIED,ERROR,789,60,69.23,63.86,50000,12,REF,GODREJ,RD EDGE PRO 190 CT 5.2 L.W,T,F,T,T,F,224
2615,Declined,Straight  Through Process,PD_DE,Married,Male,49,GRADUATE,RENTED,SALARIED,ERROR,528,55,82.93,66.67,40000,10,LED_TV,SONY,KLV-40W562D,F,F,T,T,F,200
2616,Declined,Under.Writer,DCLN,Single,Male,23,GRADUATE,OWNED,SELF-EMPLOYED,Pan Not Submitted,-10,13,0.0,0.0,15000,12,REF,SAMSUNG,RR19H1835PX/TL,F,T,F,F,F,122
2617,Declined,Straight  Through Process,PD_DE,Married,Male,29,GRADUATE,OWNED,SALARIED,ERROR,606,28,76.03,55.0,30000,10,TELEVISION,SONY,KDL-32R302D,F,F,F,T,F,173
2618,Approved,Under.Writer,INV_GNR,Married,Male,44,GRADUATE,OWNED,SALARIED,ERROR,784,84,0.0,0.0,40000,12,AIR CONDITIONER,PANASONIC,S-48PBY1H59,F,F,T,T,F,200
2619,Declined,Under.Writer,DCLN,Married,Male,30,UNDER GRADUATE,RENTED,SALARIED,Pan Not Submitted,-10,13,84.3,0.0,30000,10,AC,LG,T7567TEDLK,F,F,T,F,F,173
2620,Approved,Straight  Through Process,INV_GNR,Married,Male,51,OTHERS,RENTED,SELF-EMPLOYED,ERROR,783,35,62.71,73.64,30000,12,LED_TV,SONYNEW,KLV-32R412D IN5,F,F,T,T,T,173
2621,Approved,Straight  Through Process,LOS_DISB,Single,Male,22,GRADUATE,OWNED,SALARIED,Pan Not Submitted,823,88,76.56,0.0,40000,10,Washing_machine,SAMSUNG,WA75H4010HP/TL,F,F,T,F,F,200
2622,Declined,Straight  Through Process,DCLN,Married,Male,54,GRADUATE,RENTED,SALARIED,Pan Not Submitted,610,37,73.56,67.55,60000,10,LED_TV,HAIER,LE55B9500U,F,F,T,F,F,245
2623,Approved,Straight  Through Process,LOS_BDE,Married,Female,44,POST-GRADUATE,OWNED,SALARIED,ERROR,859,135,0.0,0.0,45000,9,AC,VOLTAS,183 LYD,F,F,F,T,F,212
